"location_id","type","name","status"
130303,"CELL","Kinunga","ACTIVE"
130401,"CELL","Kanserege","ACTIVE"
130402,"CELL","Muyange","ACTIVE"
130403,"CELL","Rukatsa","ACTIVE"
130501,"CELL","Busanza","ACTIVE"
130502,"CELL","Kabeza","ACTIVE"
130503,"CELL","Karama","ACTIVE"
130504,"CELL","Rubirizi","ACTIVE"
130601,"CELL","Gasharu","ACTIVE"
130602,"CELL","Kagina","ACTIVE"
130603,"CELL","Kicukiro","ACTIVE"
130604,"CELL","Ngoma","ACTIVE"
130701,"CELL","Bwerankori","ACTIVE"
130702,"CELL","Karugira","ACTIVE"
130703,"CELL","Kigarama","ACTIVE"
130704,"CELL","Nyarurama","ACTIVE"
130705,"CELL","Rwampara","ACTIVE"
130801,"CELL","Ayabaraya","ACTIVE"
130802,"CELL","Cyimo","ACTIVE"
130803,"CELL","Gako","ACTIVE"
130804,"CELL","Gitaraga","ACTIVE"
130805,"CELL","Mbabe","ACTIVE"
130806,"CELL","Rusheshe","ACTIVE"
130901,"CELL","Gatare","ACTIVE"
130902,"CELL","Niboye","ACTIVE"
130903,"CELL","Nyakabanda","ACTIVE"
131001,"CELL","Kamashashi","ACTIVE"
131002,"CELL","Nonko","ACTIVE"
131003,"CELL","Rwimbogo","ACTIVE"
210101,"CELL","Gahondo","ACTIVE"
210102,"CELL","Kavumu","ACTIVE"
210103,"CELL","Kibinja","ACTIVE"
210104,"CELL","Nyanza","ACTIVE"
210105,"CELL","Rwesero","ACTIVE"
210201,"CELL","Gitovu","ACTIVE"
210202,"CELL","Kimirama","ACTIVE"
210203,"CELL","Masangano","ACTIVE"
210204,"CELL","Munyinya","ACTIVE"
210205,"CELL","Rukingiro","ACTIVE"
210206,"CELL","Shyira","ACTIVE"
210301,"CELL","Kadaho","ACTIVE"
210302,"CELL","Karama","ACTIVE"
210303,"CELL","Nyabinyenga","ACTIVE"
210304,"CELL","Nyarurama","ACTIVE"
210305,"CELL","Rubona","ACTIVE"
210401,"CELL","Cyeru","ACTIVE"
210402,"CELL","Mbuye","ACTIVE"
210403,"CELL","Mututu","ACTIVE"
210404,"CELL","Rwotso","ACTIVE"
210501,"CELL","Butansinda","ACTIVE"
210502,"CELL","Butara","ACTIVE"
210503,"CELL","Gahombo","ACTIVE"
210504,"CELL","Gasoro","ACTIVE"
210505,"CELL","Mulinja","ACTIVE"
210601,"CELL","Cyerezo","ACTIVE"
210602,"CELL","Gatagara","ACTIVE"
210603,"CELL","Kiruli","ACTIVE"
210604,"CELL","Mpanga","ACTIVE"
210605,"CELL","Ngwa","ACTIVE"
210606,"CELL","Nkomero","ACTIVE"
210701,"CELL","Gati","ACTIVE"
210702,"CELL","Migina","ACTIVE"
210703,"CELL","Nyamiyaga","ACTIVE"
210704,"CELL","Nyamure","ACTIVE"
210705,"CELL","Nyundo","ACTIVE"
210801,"CELL","Bugali","ACTIVE"
210802,"CELL","Cyotamakara","ACTIVE"
210803,"CELL","Kagunga","ACTIVE"
210804,"CELL","Katarara","ACTIVE"
210901,"CELL","Gahunga","ACTIVE"
210902,"CELL","Kabirizi","ACTIVE"
210903,"CELL","Kabuga","ACTIVE"
210904,"CELL","Kirambi","ACTIVE"
210905,"CELL","Rurangazi","ACTIVE"
211001,"CELL","Gacu","ACTIVE"
211002,"CELL","Gishike","ACTIVE"
211003,"CELL","Mubuga","ACTIVE"
211004,"CELL","Mushirarungu","ACTIVE"
211005,"CELL","Nyarusange","ACTIVE"
211006,"CELL","Runga","ACTIVE"
220101,"CELL","Cyiri","ACTIVE"
220102,"CELL","Gasagara","ACTIVE"
220103,"CELL","Gikonko","ACTIVE"
220104,"CELL","Mbogo","ACTIVE"
220201,"CELL","Gabiro","ACTIVE"
220202,"CELL","Nyabitare","ACTIVE"
220203,"CELL","Nyakibungo","ACTIVE"
220204,"CELL","Nyeranzi","ACTIVE"
220301,"CELL","Akaboti","ACTIVE"
220302,"CELL","Bwiza","ACTIVE"
220303,"CELL","Sabusaro","ACTIVE"
220304,"CELL","Umunini","ACTIVE"
220401,"CELL","Duwani","ACTIVE"
220402,"CELL","Kibirizi","ACTIVE"
220403,"CELL","Muyira","ACTIVE"
220404,"CELL","Ruturo","ACTIVE"
220501,"CELL","Agahabwa","ACTIVE"
220502,"CELL","Gatovu","ACTIVE"
220503,"CELL","Impinga","ACTIVE"
220504,"CELL","Nyabikenke","ACTIVE"
220505,"CELL","Rubona","ACTIVE"
220506,"CELL","Rusagara","ACTIVE"
220601,"CELL","Gakoma","ACTIVE"
220602,"CELL","Kabumbwe","ACTIVE"
220603,"CELL","Mamba","ACTIVE"
220604,"CELL","Muyaga","ACTIVE"
220605,"CELL","Ramba","ACTIVE"
220701,"CELL","Cyumba","ACTIVE"
220702,"CELL","Muganza","ACTIVE"
220703,"CELL","Remera","ACTIVE"
220704,"CELL","Rwamiko","ACTIVE"
220705,"CELL","Saga","ACTIVE"
220801,"CELL","Baziro","ACTIVE"
220802,"CELL","Kibayi","ACTIVE"
220803,"CELL","Kibu","ACTIVE"
220804,"CELL","Mugombwa","ACTIVE"
220805,"CELL","Mukomacara","ACTIVE"
220901,"CELL","Gitega","ACTIVE"
220902,"CELL","Mukiza","ACTIVE"
220903,"CELL","Nyabisagara","ACTIVE"
220904,"CELL","Runyinya","ACTIVE"
221001,"CELL","Bukinanyana","ACTIVE"
221002,"CELL","Gatovu","ACTIVE"
221003,"CELL","Kigarama","ACTIVE"
221004,"CELL","Kimana","ACTIVE"
221101,"CELL","Bweya","ACTIVE"
221102,"CELL","Cyamukuza","ACTIVE"
221103,"CELL","Dahwe","ACTIVE"
221104,"CELL","Gisagara","ACTIVE"
221105,"CELL","Mukande","ACTIVE"
221201,"CELL","Higiro","ACTIVE"
221202,"CELL","Nyamugari","ACTIVE"
221203,"CELL","Nyaruteja","ACTIVE"
221204,"CELL","Umubanga","ACTIVE"
221301,"CELL","Gatoki","ACTIVE"
221302,"CELL","Munazi","ACTIVE"
221303,"CELL","Rwanza","ACTIVE"
221304,"CELL","Shyanda","ACTIVE"
221305,"CELL","Zivu","ACTIVE"
230101,"CELL","Kirarangombe","ACTIVE"
230102,"CELL","Nkanda","ACTIVE"
230103,"CELL","Nteko","ACTIVE"
230104,"CELL","Runyombyi","ACTIVE"
230105,"CELL","Shororo","ACTIVE"
230201,"CELL","Coko","ACTIVE"
230202,"CELL","Cyahinda","ACTIVE"
230203,"CELL","Gasasa","ACTIVE"
230204,"CELL","Muhambara","ACTIVE"
230205,"CELL","Rutobwe","ACTIVE"
230301,"CELL","Gakoma","ACTIVE"
230302,"CELL","Kibeho","ACTIVE"
230303,"CELL","Mbasa","ACTIVE"
230304,"CELL","Mpanda","ACTIVE"
230305,"CELL","Mubuga","ACTIVE"
230306,"CELL","Nyange","ACTIVE"
230401,"CELL","Cyanyirankor","ACTIVE"
230402,"CELL","Gahurizo","ACTIVE"
230403,"CELL","Kimina","ACTIVE"
230404,"CELL","Kivu","ACTIVE"
230405,"CELL","Rugerero","ACTIVE"
230501,"CELL","Gorwe","ACTIVE"
230502,"CELL","Murambi","ACTIVE"
230503,"CELL","Nyamabuye","ACTIVE"
230504,"CELL","Ramba","ACTIVE"
230505,"CELL","Rwamiko","ACTIVE"
230601,"CELL","Muganza","ACTIVE"
230602,"CELL","Rukore","ACTIVE"
230603,"CELL","Samiyonga","ACTIVE"
230604,"CELL","Uwacyiza","ACTIVE"
230701,"CELL","Giheta","ACTIVE"
230702,"CELL","Ngarurira","ACTIVE"
230703,"CELL","Ngeri","ACTIVE"
230704,"CELL","Ntwali","ACTIVE"
230705,"CELL","Nyarure","ACTIVE"
230801,"CELL","Bitare","ACTIVE"
230802,"CELL","Mukuge","ACTIVE"
230803,"CELL","Murama","ACTIVE"
230804,"CELL","Nyamirama","ACTIVE"
230805,"CELL","Nyanza","ACTIVE"
230806,"CELL","Yaramba","ACTIVE"
230901,"CELL","Fugi","ACTIVE"
230902,"CELL","Kibangu","ACTIVE"
230903,"CELL","Kiyonza","ACTIVE"
230904,"CELL","Mbuye","ACTIVE"
230905,"CELL","Nyamirama","ACTIVE"
230906,"CELL","Rubona","ACTIVE"
231001,"CELL","Gihemvu","ACTIVE"
231002,"CELL","Kabere","ACTIVE"
231003,"CELL","Mishungero","ACTIVE"
231004,"CELL","Nyabimata","ACTIVE"
231005,"CELL","Ruhinga","ACTIVE"
231101,"CELL","Maraba","ACTIVE"
231102,"CELL","Mwoya","ACTIVE"
231103,"CELL","Nkakwa","ACTIVE"
231104,"CELL","Nyagisozi","ACTIVE"
231201,"CELL","Gitita","ACTIVE"
231202,"CELL","Kabere","ACTIVE"
231203,"CELL","Remera","ACTIVE"
231204,"CELL","Ruyenzi","ACTIVE"
231205,"CELL","Uwumusebeya","ACTIVE"
231301,"CELL","Gabiro","ACTIVE"
231302,"CELL","Giseke","ACTIVE"
231303,"CELL","Nyarugano","ACTIVE"
231304,"CELL","Rugogwe","ACTIVE"
231305,"CELL","Ruramba","ACTIVE"
231401,"CELL","Bunge","ACTIVE"
231402,"CELL","Cyuna","ACTIVE"
231403,"CELL","Gikunzi","ACTIVE"
231404,"CELL","Mariba","ACTIVE"
231405,"CELL","Raranzige","ACTIVE"
231406,"CELL","Rusenge","ACTIVE"
240101,"CELL","Nyakibanda","ACTIVE"
240102,"CELL","Nyumba","ACTIVE"
240103,"CELL","Ryakibogo","ACTIVE"
240104,"CELL","Shori","ACTIVE"
240201,"CELL","Muyogoro","ACTIVE"
240202,"CELL","Nyakagezi","ACTIVE"
240203,"CELL","Rukira","ACTIVE"
240204,"CELL","Sovu","ACTIVE"
240301,"CELL","Buhoro","ACTIVE"
240302,"CELL","Bunazi","ACTIVE"
240303,"CELL","Gahororo","ACTIVE"
240304,"CELL","Kibingo","ACTIVE"
240305,"CELL","Muhembe","ACTIVE"
240401,"CELL","Gishihe","ACTIVE"
240402,"CELL","Kabatwa","ACTIVE"
240403,"CELL","Kabuga","ACTIVE"
240404,"CELL","Karambi","ACTIVE"
240405,"CELL","Musebeya","ACTIVE"
240406,"CELL","Nyabisindu","ACTIVE"
240407,"CELL","Rugarama","ACTIVE"
240408,"CELL","Shanga","ACTIVE"
240501,"CELL","Byinza","ACTIVE"
240502,"CELL","Gahana","ACTIVE"
240503,"CELL","Gitovu","ACTIVE"
240504,"CELL","Kabona","ACTIVE"
240505,"CELL","Sazange","ACTIVE"
240601,"CELL","Buremera","ACTIVE"
240602,"CELL","Gasumba","ACTIVE"
240603,"CELL","Kabuye","ACTIVE"
240604,"CELL","Kanyinya","ACTIVE"
240605,"CELL","Shanga","ACTIVE"
240606,"CELL","Shyembe","ACTIVE"
240701,"CELL","Gatobotobo","ACTIVE"
240702,"CELL","Kabuga","ACTIVE"
240703,"CELL","Mutunda","ACTIVE"
240704,"CELL","Mwulire","ACTIVE"
240705,"CELL","Rugango","ACTIVE"
240706,"CELL","Rusagara","ACTIVE"
240707,"CELL","Tare","ACTIVE"
240801,"CELL","Bukomeye","ACTIVE"
240802,"CELL","Buvumu","ACTIVE"
240803,"CELL","Icyeru","ACTIVE"
240804,"CELL","Rango A","ACTIVE"
240901,"CELL","Butare","ACTIVE"
240902,"CELL","Kaburemera","ACTIVE"
240903,"CELL","Matyazo","ACTIVE"
240904,"CELL","Ngoma","ACTIVE"
241001,"CELL","Busheshi","ACTIVE"
241002,"CELL","Gatovu","ACTIVE"
241003,"CELL","Karama","ACTIVE"
241004,"CELL","Mara","ACTIVE"
241005,"CELL","Muhororo","ACTIVE"
241006,"CELL","Rugogwe","ACTIVE"
241007,"CELL","Ruhashya","ACTIVE"
241101,"CELL","Buhimba","ACTIVE"
241102,"CELL","Gafumba","ACTIVE"
241103,"CELL","Kimirehe","ACTIVE"
241104,"CELL","Kimuna","ACTIVE"
241105,"CELL","Kiruhura","ACTIVE"
241106,"CELL","Mugogwe","ACTIVE"
241201,"CELL","Gatwaro","ACTIVE"
241202,"CELL","Kamwambi","ACTIVE"
241203,"CELL","Kibiraro","ACTIVE"
241204,"CELL","Mwendo","ACTIVE"
241205,"CELL","Nyamabuye","ACTIVE"
241206,"CELL","Nyaruhombo","ACTIVE"
241207,"CELL","Shyunga","ACTIVE"
241301,"CELL","Cyendajuru","ACTIVE"
241302,"CELL","Gisakura","ACTIVE"
241303,"CELL","Kabusanza","ACTIVE"
241304,"CELL","Mugobore","ACTIVE"
241305,"CELL","Nyangazi","ACTIVE"
241401,"CELL","Cyarwa","ACTIVE"
241402,"CELL","Cyimana","ACTIVE"
241403,"CELL","Gitwa","ACTIVE"
241404,"CELL","Mpare","ACTIVE"
241405,"CELL","Rango B","ACTIVE"
250101,"CELL","Bushigishigi","ACTIVE"
250102,"CELL","Byimana","ACTIVE"
250103,"CELL","Gifurwe","ACTIVE"
250104,"CELL","Kizimyamurir","ACTIVE"
250105,"CELL","Munini","ACTIVE"
250106,"CELL","Rambya","ACTIVE"
250201,"CELL","Gitega","ACTIVE"
250202,"CELL","Karama","ACTIVE"
250203,"CELL","Kiyumba","ACTIVE"
250204,"CELL","Ngoma","ACTIVE"
250205,"CELL","Nyanza","ACTIVE"
250206,"CELL","Nyanzoga","ACTIVE"
250301,"CELL","Kigeme","ACTIVE"
250302,"CELL","Ngiryi","ACTIVE"
250303,"CELL","Nyabivumu","ACTIVE"
250304,"CELL","Nyamugari","ACTIVE"
250305,"CELL","Nzega","ACTIVE"
250306,"CELL","Remera","ACTIVE"
250401,"CELL","Bakopfu","ACTIVE"
250402,"CELL","Gatare","ACTIVE"
250403,"CELL","Mukongoro","ACTIVE"
250404,"CELL","Ruganda","ACTIVE"
250405,"CELL","Shyeru","ACTIVE"
250501,"CELL","Kavumu","ACTIVE"
250502,"CELL","Murambi","ACTIVE"
250503,"CELL","Musenyi","ACTIVE"
250504,"CELL","Nyabisindu","ACTIVE"
250505,"CELL","Nyamiyaga","ACTIVE"
250601,"CELL","Bwama","ACTIVE"
250602,"CELL","Kamegeri","ACTIVE"
250603,"CELL","Kirehe","ACTIVE"
250604,"CELL","Kizi","ACTIVE"
250605,"CELL","Nyarusiza","ACTIVE"
250606,"CELL","Rususa","ACTIVE"
250701,"CELL","Bugarama","ACTIVE"
250702,"CELL","Bugarura","ACTIVE"
250703,"CELL","Gashiha","ACTIVE"
250704,"CELL","Karambo","ACTIVE"
250705,"CELL","Ruhunga","ACTIVE"
250706,"CELL","Uwindekezi","ACTIVE"
250801,"CELL","Bwenda","ACTIVE"
250802,"CELL","Gakanka","ACTIVE"
250803,"CELL","Kibibi","ACTIVE"
250804,"CELL","Nyakiza","ACTIVE"
250901,"CELL","Kagano","ACTIVE"
250902,"CELL","Mujuga","ACTIVE"
250903,"CELL","Mukungu","ACTIVE"
250904,"CELL","Shaba","ACTIVE"
250905,"CELL","Uwingugu","ACTIVE"
251001,"CELL","Manwari","ACTIVE"
251002,"CELL","Mutiwingoma","ACTIVE"
251003,"CELL","Ngambi","ACTIVE"
251004,"CELL","Ngara","ACTIVE"
251101,"CELL","Gitondorero","ACTIVE"
251102,"CELL","Gitwa","ACTIVE"
251103,"CELL","Ruhinga","ACTIVE"
251104,"CELL","Sovu","ACTIVE"
251105,"CELL","Suti","ACTIVE"
251106,"CELL","Yonde","ACTIVE"
251201,"CELL","Gasave","ACTIVE"
251202,"CELL","Jenda","ACTIVE"
251203,"CELL","Masagara","ACTIVE"
251204,"CELL","Masangano","ACTIVE"
251205,"CELL","Masizi","ACTIVE"
251206,"CELL","Nyagisozi","ACTIVE"
251301,"CELL","Gatovu","ACTIVE"
251302,"CELL","Nyarurambi","ACTIVE"
251303,"CELL","Rugano","ACTIVE"
251304,"CELL","Runege","ACTIVE"
251305,"CELL","Rusekera","ACTIVE"
251306,"CELL","Sekera","ACTIVE"
251401,"CELL","Buteteri","ACTIVE"
251402,"CELL","Cyobe","ACTIVE"
251403,"CELL","Gashwati","ACTIVE"
251501,"CELL","Bitandara","ACTIVE"
251502,"CELL","Musaraba","ACTIVE"
251503,"CELL","Mutengeri","ACTIVE"
251504,"CELL","Nkomane","ACTIVE"
251505,"CELL","Nyarwungo","ACTIVE"
251506,"CELL","Twiya","ACTIVE"
251601,"CELL","Buhoro","ACTIVE"
251602,"CELL","Gasarenda","ACTIVE"
251603,"CELL","Gatovu","ACTIVE"
251604,"CELL","Kaganza","ACTIVE"
251605,"CELL","Nkumbure","ACTIVE"
251606,"CELL","Nyamigina","ACTIVE"
251701,"CELL","Bigumira","ACTIVE"
251702,"CELL","Gahira","ACTIVE"
251703,"CELL","Kibyagira","ACTIVE"
251704,"CELL","Mudasomwa","ACTIVE"
251705,"CELL","Munyege","ACTIVE"
251706,"CELL","Rugogwe","ACTIVE"
260101,"CELL","Buhanda","ACTIVE"
260102,"CELL","Gitisi","ACTIVE"
260103,"CELL","Murama","ACTIVE"
260104,"CELL","Rubona","ACTIVE"
260105,"CELL","Rwinyana","ACTIVE"
260201,"CELL","Kamusenyi","ACTIVE"
260202,"CELL","Kirengeri","ACTIVE"
260203,"CELL","Mahembe","ACTIVE"
260204,"CELL","Mpanda","ACTIVE"
260205,"CELL","Muhororo","ACTIVE"
260206,"CELL","Ntenyo","ACTIVE"
260207,"CELL","Nyakabuye","ACTIVE"
260301,"CELL","Bihembe","ACTIVE"
260302,"CELL","Karambi","ACTIVE"
260303,"CELL","Munanira","ACTIVE"
260304,"CELL","Remera","ACTIVE"
260305,"CELL","Rwesero","ACTIVE"
260306,"CELL","Rwoga","ACTIVE"
260401,"CELL","Burima","ACTIVE"
260402,"CELL","Gisali","ACTIVE"
260403,"CELL","Kinazi","ACTIVE"
260404,"CELL","Rubona","ACTIVE"
260405,"CELL","Rutabo","ACTIVE"
260501,"CELL","Bweramvura","ACTIVE"
260502,"CELL","Gitinda","ACTIVE"
260503,"CELL","Kirwa","ACTIVE"
260504,"CELL","Muyunzwe","ACTIVE"
260505,"CELL","Nyakogo","ACTIVE"
260506,"CELL","Rukina","ACTIVE"
260601,"CELL","Cyanza","ACTIVE"
260602,"CELL","Gisanga","ACTIVE"
260603,"CELL","Kabuga","ACTIVE"
260604,"CELL","Kizibere","ACTIVE"
260605,"CELL","Mbuye","ACTIVE"
260606,"CELL","Mwendo","ACTIVE"
260607,"CELL","Nyakarekare","ACTIVE"
260701,"CELL","Gafunzo","ACTIVE"
260702,"CELL","Gishweru","ACTIVE"
260703,"CELL","Kamujisho","ACTIVE"
260704,"CELL","Kigarama","ACTIVE"
260705,"CELL","Kubutare","ACTIVE"
260706,"CELL","Mutara","ACTIVE"
260707,"CELL","Nyabibugu","ACTIVE"
260708,"CELL","Saruheshyi","ACTIVE"
260801,"CELL","Gako","ACTIVE"
260802,"CELL","Kareba","ACTIVE"
260803,"CELL","Kayenzi","ACTIVE"
260804,"CELL","Kebero","ACTIVE"
260805,"CELL","Nyagisozi","ACTIVE"
260806,"CELL","Nyakabungo","ACTIVE"
260807,"CELL","Nyarurama","ACTIVE"
260901,"CELL","Buhoro","ACTIVE"
260902,"CELL","Bunyogombe","ACTIVE"
260903,"CELL","Gikoma","ACTIVE"
260904,"CELL","Munini","ACTIVE"
260905,"CELL","Musamo","ACTIVE"
260906,"CELL","Nyamagana","ACTIVE"
260907,"CELL","Rwoga","ACTIVE"
260908,"CELL","Tambwe","ACTIVE"
270101,"CELL","Biringaga","ACTIVE"
270102,"CELL","Kigarama","ACTIVE"
270103,"CELL","Kivumu","ACTIVE"
270104,"CELL","Makera","ACTIVE"
270105,"CELL","Nyarunyinya","ACTIVE"
270106,"CELL","Shori","ACTIVE"
270201,"CELL","Buramba","ACTIVE"
270202,"CELL","Butare","ACTIVE"
270203,"CELL","Kabuye","ACTIVE"
270204,"CELL","Kavumu","ACTIVE"
270205,"CELL","Kibyimba","ACTIVE"
270206,"CELL","Ngarama","ACTIVE"
270207,"CELL","Ngoma","ACTIVE"
270208,"CELL","Sholi","ACTIVE"
270301,"CELL","Gisharu","ACTIVE"
270302,"CELL","Gitega","ACTIVE"
270303,"CELL","Jurwe","ACTIVE"
270304,"CELL","Mubuga","ACTIVE"
270305,"CELL","Rubyiniro","ACTIVE"
270306,"CELL","Ryakanimba","ACTIVE"
270401,"CELL","Budende","ACTIVE"
270402,"CELL","Ndago","ACTIVE"
270403,"CELL","Remera","ACTIVE"
270404,"CELL","Ruhina","ACTIVE"
270405,"CELL","Rukeri","ACTIVE"
270501,"CELL","Kanyinya","ACTIVE"
270502,"CELL","Nganzo","ACTIVE"
270503,"CELL","Nyamirama","ACTIVE"
270504,"CELL","Remera","ACTIVE"
270505,"CELL","Tyazo","ACTIVE"
270601,"CELL","Matyazo","ACTIVE"
270602,"CELL","Munazi","ACTIVE"
270603,"CELL","Nyagasozi","ACTIVE"
270604,"CELL","Rukaragata","ACTIVE"
270605,"CELL","Rwasare","ACTIVE"
270606,"CELL","Rwigerero","ACTIVE"
270701,"CELL","Gashorera","ACTIVE"
270702,"CELL","Masangano","ACTIVE"
270703,"CELL","Mbuga","ACTIVE"
270704,"CELL","Muvumba","ACTIVE"
270705,"CELL","Nyarusozi","ACTIVE"
270801,"CELL","Gahogo","ACTIVE"
270802,"CELL","Gifumba","ACTIVE"
270803,"CELL","Gitarama","ACTIVE"
270804,"CELL","Remera","ACTIVE"
270901,"CELL","Mbiriri","ACTIVE"
270902,"CELL","Musongati","ACTIVE"
270903,"CELL","Ngaru","ACTIVE"
270904,"CELL","Rusovu","ACTIVE"
271001,"CELL","Gasagara","ACTIVE"
271002,"CELL","Gasharu","ACTIVE"
271003,"CELL","Karambo","ACTIVE"
271004,"CELL","Nyamirambo","ACTIVE"
271005,"CELL","Ruhango","ACTIVE"
271101,"CELL","Gasave","ACTIVE"
271102,"CELL","Kanyana","ACTIVE"
271103,"CELL","Kibaga","ACTIVE"
271104,"CELL","Mpinga","ACTIVE"
271105,"CELL","Nsanga","ACTIVE"
271201,"CELL","Kinini","ACTIVE"
271202,"CELL","Mbare","ACTIVE"
271203,"CELL","Mubuga","ACTIVE"
271204,"CELL","Ruli","ACTIVE"
280101,"CELL","Gihinga","ACTIVE"
280102,"CELL","Gihira","ACTIVE"
280103,"CELL","Kigembe","ACTIVE"
280104,"CELL","Nkingo","ACTIVE"
280201,"CELL","Bitare","ACTIVE"
280202,"CELL","Bunyonga","ACTIVE"
280203,"CELL","Muganza","ACTIVE"
280204,"CELL","Nyamirembe","ACTIVE"
280301,"CELL","Bugarama","ACTIVE"
280302,"CELL","Cubi","ACTIVE"
280303,"CELL","Kayonza","ACTIVE"
280304,"CELL","Kirwa","ACTIVE"
280305,"CELL","Mataba","ACTIVE"
280306,"CELL","Nyamirama","ACTIVE"
280401,"CELL","Busoro","ACTIVE"
280402,"CELL","Gaseke","ACTIVE"
280403,"CELL","Giko","ACTIVE"
280404,"CELL","Muyange","ACTIVE"
280501,"CELL","Jenda","ACTIVE"
280502,"CELL","Kabugondo","ACTIVE"
280503,"CELL","Mbati","ACTIVE"
280504,"CELL","Mugina","ACTIVE"
280505,"CELL","Nteko","ACTIVE"
280601,"CELL","Buhoro","ACTIVE"
280602,"CELL","Cyambwe","ACTIVE"
280603,"CELL","Karengera","ACTIVE"
280604,"CELL","Kivumu","ACTIVE"
280605,"CELL","Mpushi","ACTIVE"
280606,"CELL","Rukambura","ACTIVE"
280701,"CELL","Kabuga","ACTIVE"
280702,"CELL","Kazirabonde","ACTIVE"
280703,"CELL","Marembo","ACTIVE"
280801,"CELL","Bibungo","ACTIVE"
280802,"CELL","Kabashumba","ACTIVE"
280803,"CELL","Kidahwe","ACTIVE"
280804,"CELL","Mukinga","ACTIVE"
280805,"CELL","Ngoma","ACTIVE"
280901,"CELL","Gitare","ACTIVE"
280902,"CELL","Kambyeyi","ACTIVE"
280903,"CELL","Kigusa","ACTIVE"
280904,"CELL","Nyagishubi","ACTIVE"
280905,"CELL","Ruyanza","ACTIVE"
281001,"CELL","Bihembe","ACTIVE"
281002,"CELL","Kigese","ACTIVE"
281003,"CELL","Masaka","ACTIVE"
281004,"CELL","Nyarubuye","ACTIVE"
281005,"CELL","Sheli","ACTIVE"
281101,"CELL","Bugoba","ACTIVE"
281102,"CELL","Buguri","ACTIVE"
281103,"CELL","Gishyeshye","ACTIVE"
281104,"CELL","Murehe","ACTIVE"
281105,"CELL","Mwirute","ACTIVE"
281106,"CELL","Remera","ACTIVE"
281107,"CELL","Taba","ACTIVE"
281201,"CELL","Gihara","ACTIVE"
281202,"CELL","Kabagesera","ACTIVE"
281203,"CELL","Kagina","ACTIVE"
281204,"CELL","Muganza","ACTIVE"
281205,"CELL","Ruyenzi","ACTIVE"
310101,"CELL","Burunga","ACTIVE"
310102,"CELL","Gasura","ACTIVE"
310103,"CELL","Gitarama","ACTIVE"
310104,"CELL","Kayenzi","ACTIVE"
310105,"CELL","Kibuye","ACTIVE"
310106,"CELL","Kiniha","ACTIVE"
310107,"CELL","Nyarusazi","ACTIVE"
310201,"CELL","Birambo","ACTIVE"
310202,"CELL","Musasa","ACTIVE"
310203,"CELL","Mwendo","ACTIVE"
310204,"CELL","Rugobagoba","ACTIVE"
310205,"CELL","Tongati","ACTIVE"
310301,"CELL","Buhoro","ACTIVE"
310302,"CELL","Cyanya","ACTIVE"
310303,"CELL","Kigarama","ACTIVE"
310304,"CELL","Munanira","ACTIVE"
310305,"CELL","Musasa","ACTIVE"
310306,"CELL","Ngoma","ACTIVE"
310401,"CELL","Gasharu","ACTIVE"
310402,"CELL","Gitega","ACTIVE"
310403,"CELL","Kanunga","ACTIVE"
310404,"CELL","Kirambo","ACTIVE"
310405,"CELL","Munanira","ACTIVE"
310406,"CELL","Nyamiringa","ACTIVE"
310407,"CELL","Ruhinga","ACTIVE"
310408,"CELL","Rwariro","ACTIVE"
310501,"CELL","Kagabiro","ACTIVE"
310502,"CELL","Murangara","ACTIVE"
310503,"CELL","Nyagatovu","ACTIVE"
310504,"CELL","Ryaruhanga","ACTIVE"
310601,"CELL","Mubuga","ACTIVE"
310602,"CELL","Muhororo","ACTIVE"
310603,"CELL","Nkoto","ACTIVE"
310604,"CELL","Nyarunyinya","ACTIVE"
310605,"CELL","Shyembe","ACTIVE"
310701,"CELL","Bukiro","ACTIVE"
310702,"CELL","Kabaya","ACTIVE"
310703,"CELL","Kamina","ACTIVE"
310704,"CELL","Kareba","ACTIVE"
310705,"CELL","Nyamushishi","ACTIVE"
310706,"CELL","Nzaratsi","ACTIVE"
310801,"CELL","Byogo","ACTIVE"
310802,"CELL","Gasharu","ACTIVE"
310803,"CELL","Gisayura","ACTIVE"
310804,"CELL","Kanyege","ACTIVE"
310805,"CELL","Kinyonzwe","ACTIVE"
310806,"CELL","Murengezo","ACTIVE"
310807,"CELL","Rwufi","ACTIVE"
310901,"CELL","Bubazi","ACTIVE"
310902,"CELL","Gacaca","ACTIVE"
310903,"CELL","Gisanze","ACTIVE"
310904,"CELL","Gitwa","ACTIVE"
310905,"CELL","Kibirizi","ACTIVE"
310906,"CELL","Mataba","ACTIVE"
310907,"CELL","Nyarugenge","ACTIVE"
310908,"CELL","Ruragwe","ACTIVE"
311001,"CELL","Gisiza","ACTIVE"
311002,"CELL","Gitega","ACTIVE"
311003,"CELL","Gitovu","ACTIVE"
311004,"CELL","Kabuga","ACTIVE"
311005,"CELL","Mubuga","ACTIVE"
311006,"CELL","Mucyimba","ACTIVE"
311007,"CELL","Rufungo","ACTIVE"
311008,"CELL","Rwungo","ACTIVE"
311009,"CELL","Tyazo","ACTIVE"
311101,"CELL","Biguhu","ACTIVE"
311102,"CELL","Kabingo","ACTIVE"
311103,"CELL","Kinyovu","ACTIVE"
311104,"CELL","Kivumu","ACTIVE"
311105,"CELL","Nyabikeri","ACTIVE"
311106,"CELL","Nyamugwagwa","ACTIVE"
311107,"CELL","Rubona","ACTIVE"
